,Datetime,Tweet Id,Text,Username,Like Count,Display Name,Language
30,2021-02-23 23:58:06+00:00,1364363941145673728,"I’m getting the vaccine March 4 because I’m fat! I’m a healthy person who has a condition (weight) that makes it more dangerous if I get COVID. This is no different from asthma, even though society has made us scared to say the words “I’m fat” out loud. https://t.co/AcxNG4DcQ0",BellaPori,27,Bella Pori,en
31,2021-02-23 23:58:04+00:00,1364363930282426368,"For those exempt from the Covid Vaccine , making it compulsory creates a two tier system , This single’s people out . This Corrupt Government must be removed, what’s happened to the 1922 committee ? Cant wait until May , ELECT Reclaim UK! https://t.co/fSWiPIHR6D",Jo290470612,0,Jo,en
32,2021-02-23 23:58:02+00:00,1364363924171292675,"@mildemonios @valdivia_daniel @DGalvez26 ""The distinction between vaccination and the vaccine was based upon the definition that Samuelson proposed more than six decades ago. The benefits of a COVID-19 vaccination accrue not only to the person being vaccinated, but also to the community, as widespread vaccination...",ceron_mol,0,Marco A. Ceron molina,en
33,2021-02-23 23:58:02+00:00,1364363921101053959,"ENGLEWOOD — Did Boca Royale Golf &amp; Country Club in Sarasota County, Lakewood Ranch in Manatee County and Kings Gate Golf &amp; Country Club in Charlotte County receive preferential access for the COVID-19 vaccine? https://t.co/aYSHVlxTKQ",CharlotteSunFla,0,Port Charlotte Sun,en
34,2021-02-23 23:58:01+00:00,1364363920358711300,"🎧 https://t.co/SmQcOK4lzC 🎧
Update on COVID-19 vaccines – Feb 2021
@NPSMedicineWise CEO @stevemorrisaus is joined by the head of @TGAgovau,  John https://t.co/ni8L1b6ss5 hear the latest information about COVID-19 vaccination in Australia, which is rolling out from this month. https://t.co/NVViZoM0gS",NPSMedicineWise,11,NPS MedicineWise,en
35,2021-02-23 23:58:01+00:00,1364363920174120961,"ENGLEWOOD — Did Boca Royale Golf &amp; Country Club in Sarasota County, Lakewood Ranch in Manatee County and Kings Gate Golf &amp; Country Club in Charlotte County receive preferential access for the COVID-19 vaccine? https://t.co/LFKvLAmWwU",sun_port,0,North Port Sun,en
36,2021-02-23 23:57:49+00:00,1364363868164784130,"@Mark_J_Harper The mortality rate assumption is ridiculous to be frank. How can there possibly be another 30 to 90,000 deaths, even allowing for a shortfall in vaccine efficacy, if the 18 million &amp; counting vaccinated represent the very demographic that made up 95% of all Covid deaths so far?",mattgrayc64,4,Matt Gray,en
37,2021-02-23 23:57:48+00:00,1364363865560121350,"COVID-19 vaccine manufacturers told lawmakers the U.S. should have enough supply to vaccinate every American who wants the shot by the end of July.

Meanwhile, there are new signs of a gradual return to pre-pandemic life for sports fans.

@NikkiBattiste has the latest https://t.co/WD4kv1PgYJ",NorahODonnell,22,Norah O'Donnell 🇺🇸,en
38,2021-02-23 23:57:48+00:00,1364363863366500352,"From Venezuela &amp; Argentina to Italy, healthcare workers around the world continue to administer daily COVID-19 vaccines to fight the pandemic. #COVID19Vaccine #Vaccine #Vaccination #pandemic More #GettyFootage 🎥 @LeonarFernandez @AntMas_ @ricardoceppi ➡️ https://t.co/QRImrupnRM https://t.co/krGsPoP2Kn",GettyImagesNews,7,Getty Images News,en
39,2021-02-23 23:57:47+00:00,1364363859151192070,"@NateSilver538 I never felt like Black / Latinos of the Millenial or Gen Z generations carried this ""healthcare skepticism"" from yesteryear. For older folks sure, they may recall the scars of the Tuskegee Study, but today we have endless scientific info on COVID vaccines telling us they work.",Joeynach,0,Joseph,en
40,2021-02-23 23:57:45+00:00,1364363852952043523,Cant lie but the second dose of the Covid Vaccine deff had me like i need a 24 hour nap,shudup_,0,Argueta,en
41,2021-02-23 23:57:41+00:00,1364363835369345028,"COVID-19 Pfizer vaccine incorrectly administered to two patients at Brisbane aged care home https://t.co/GpxX1M8AiP 

Why? They had months to train everybody or was that to difficult   RDM",RobMax4,1,Robert Maxwell,en
42,2021-02-23 23:57:39+00:00,1364363825898749955,"@GROBNOBtheTR0LL @m_0_0 Like all viruses, it can mutate anytime. The vaccine doesn't stop you catching or transmitting covid.",Phill_Sterling,0,Phillip Sterling,en
43,2021-02-23 23:57:38+00:00,1364363823336091651,"My (immunocompromised, teacher) spouse is getting covid vaccine dose one and I can start to breathe again...",Pr_JT_Sipf,34,John S - He/Him 🖖🏼🏴󠁧󠁢󠁷󠁬󠁳󠁿🇮🇪⚫️🟡🟡,en
44,2021-02-23 23:57:35+00:00,1364363808559558660,@JenniferLinn17 When the polio vaccine came out it was also brand new. So was the measles vaccine when it came out. Were you equally concerned about those two? Think through this. 64 million doses of COVID vaccine have already been administered so far; it’s not so new anymore.,Macsmart31,0,Macsmart3,en
45,2021-02-23 23:57:34+00:00,1364363807041052673,"People are so upset that the Covid Vaccine isn’t 100% effective. Must be a plan the Dems hatched up to take away our guns, our rights, and TAKE ERRRR JOOOOOOBBBBBSSSSSSSSS",trentvmathis,12,trent,en
46,2021-02-23 23:57:34+00:00,1364363804834889728,Is One Vaccine Dose Enough After COVID-19 Infection? https://t.co/JaiglcoVv4,joji_s_sugawara,1,Joji Sondermann,en
47,2021-02-23 23:57:28+00:00,1364363782223507456,Covid-19: PM promises review on issues of vaccine passports - BBC News https://t.co/9t2O0b29C8 https://t.co/RGzUjp3CGF,scotnews_edits,0,scotnews_edits,en
48,2021-02-23 23:57:27+00:00,1364363777441996802,"@JustinTrudeau @POTUS US has administered ~200x the doses of the COVID-19 vaccine. You fail to act in regards to the climate crisis, the fact you stand by while pandemic profiteers roll around in their money and refuse to tax them and your meaningless attempts at reconciliation. You’re failing us",finndthemilk,0,Findlay Murray,en
49,2021-02-23 23:57:25+00:00,1364363766729748490,"“I was on the crack scene before the vaccine.” -Pusha T, desperately trying to make COVID about drug dealing",blocktimusprime,3,Internet Nick Nuñez,en
50,2021-02-23 23:57:21+00:00,1364363752636887044,"@john_sipher @anneapplebaum My wife and I had vaccine passports for travel into Africa.

So John, what are the Trumpy morons complaining about NOW dammit ?!

COVID Passports ?

Australia has a requirement for Bird Flu vaccine passports, no one complains that I know of.

PRM",prmullen69,37,Dr. Patrick R. Mullen,en
51,2021-02-23 23:57:19+00:00,1364363741697990658,"I am scheduled to get my first dose of the Covid vaccine tomorrow. As a teacher who has been teaching in person for months, I feel relieved. 
.",Ra_da_da_da,22,𝐵𝑒𝓉𝓉𝓎 𝐵𝑜𝑜𝓅 🌿,en
52,2021-02-23 23:57:18+00:00,1364363738342588422,The President of the Philippines wants to get the COVID vaccine injection in the butt. It’s causing problems for the campaign to improve confidence in vaccines in his country | The Backstory ⁦@RNBreakfast⁩  https://t.co/AZ3ch4F6TI,MatthewBevan,6,Matt Bevan,en
53,2021-02-23 23:57:18+00:00,1364363736362848256,"Wondering when you are eligible to receive the COVID-19 vaccine?
https://t.co/MLw4szrGhW",PolioAustralia,1,Polio Australia,en
54,2021-02-23 23:57:14+00:00,1364363720080560129,"Hey Dallas
@GovAbbott, not satisfied to leave us freezing and traumatized last week, is now cutting Dallas’ supply of COVID-19 vaccine.
Stop playing politics with our lives Governor. https://t.co/mpCTJoEjR3",VelCanoZ,0,Vel Cano,en
55,2021-02-23 23:57:10+00:00,1364363704448483329,"@naynerz Options:
Schedule alert: sign up on https://t.co/8TCwdbsfF5 to receive an alert when vaccines become available in your area by going to https://t.co/8TCwdbsfF5&gt;Covid-19 Vaccine Information&gt;Sign Up for Updates",WAGSocialCare,0,Walgreens Social Care Team,en
56,2021-02-23 23:57:08+00:00,1364363696294686728,COVID-19 vaccine makers tell Congress U.S. supply will surge soon | Article [AMP] | Reuters https://t.co/9PYrBNz6mE,FUTURENEWS2020,2,FUTURENEWS,en
57,2021-02-23 23:57:07+00:00,1364363690070347776,"@andrewsacher @NateSilver538 2 things, death within a short time frame isn't the only issue with covid, new research appears to show that the vaccine does in fact slow the spread, so like wearing masks, being vaccinated reduces the chance you will catch and pass on covid.",joshuatwinsor,0,Joshua Winsor,en
58,2021-02-23 23:57:04+00:00,1364363681585364993,"We're mobilizing a range of resources to help Lane County fight off COVID-19, including helping to organize 10 vaccination clinics that provided more than 12,000 vaccines to eligible county residents, along w/ our free public testing &amp; tracing programs. https://t.co/DppsQ1rQcu https://t.co/KYxLQo6Upg",uoregon,35,University of Oregon,en
59,2021-02-23 23:57:03+00:00,1364363674752741378,"Dr. Bonnie Henry on the long-pending mass vaccination campaign: ""By summer, we will be in a different place."" After saying the observed safety/effectiveness of COVID-19 vaccines in the elderly are ""miraculous.""",MedicineMatters,1,Pamela Fayerman,en
60,2021-02-23 23:57:02+00:00,1364363672722829313,"Still faced with frustrations over Maryland’s COVID-19 vaccine rollout, Gov. Larry Hogan announced this week the state would launch a mass vaccination site in the southern part of the state by March 11. https://t.co/gvalIyCbeS",laurelleader,1,Laurel Leader,en
61,2021-02-23 23:57:00+00:00,1364363663667171329,but on a brighter note my great grandma got her first covid vaccine today!!,penpalrry,63,mercedes ᴴ,en
62,2021-02-23 23:56:56+00:00,1364363645136822275,"My 81YO mother, who was hospitalized with COVID in September, says she is ""still thinking about"" getting the vaccine. Oh and she watches FOX/Tucker Carlson.",LoriLoki1,9,Lori&Loki,en
63,2021-02-23 23:56:55+00:00,1364363642326511617,"""The findings show that immune response to the first vaccine dose in a person who’s already had COVID-19 is equal to, or in some cases better, than the response to the second dose in a person who hasn’t had COVID-19."" https://t.co/M2BCqM5qd9",mzinshteyn,0,Mikhail Zinshteyn,en
64,2021-02-23 23:56:53+00:00,1364363631761252354,"I still suffer some days despite 2 inhalers, daily antihistamines &amp; a nasal spray but I'm not at risk of being badly affected by covid, which attacks &amp; damages the lungs?! I'm now not vulnerable enough for a vaccine because I haven't used enough steroids this yr #asthmaticsatrisk",lilmsdotty,3,Helen Richardson,en
65,2021-02-23 23:56:49+00:00,1364363617169121282,Lost my sticker that said “I got my Covid vaccine today” 😩,_CallMeJas,0,Jas🌸,en
66,2021-02-23 23:56:47+00:00,1364363607207596037,@vaxreactions Its should be done right by now. OZ- Two Queensland aged care residents given four times recommended dose of COVID-19 vaccine. https://t.co/y7KF6BTKWk,sunniewithrain,0,Sunnie,en
67,2021-02-23 23:56:44+00:00,1364363596730425344,"If you park like this, you are last in line for the COVID vaccine https://t.co/Bow2VOUqAB",Husaria,11,"Build a dome, in downtown Buffalo, with PSE Money",en
68,2021-02-23 23:56:39+00:00,1364363573489713153,@CellaH26 @PastorJimberoo1 If an anti-lockdown or anti-vaccine British celeb dies from covid I'm just going to say they wanted to die this way.,kevinpbreslin,0,Dr. Kevin Breslin.|Dr. Caoimhghín Ó Breasláin,en
69,2021-02-23 23:56:35+00:00,1364363556716691456,daily tweet to ned lamont hey lamont change ct’s covid vaccine schedule back to what it was bc immunocompromised and essential workers should be priority right now,fineIinekth,0,gwen⁷ 8,en
70,2021-02-23 23:56:26+00:00,1364363521581076480,How many people have had Covid Vaccine? Tell us your experiences..,Integratedjobs_,1,IntegratedJobs.com,en
71,2021-02-23 23:56:26+00:00,1364363518523310081,2 Florida women busted while dressed up as “grannies” to get COVID-19 vaccine https://t.co/nfvom0LyeJ via @breaking911,brujeff77,0,Bru 🇱🇷,en
72,2021-02-23 23:56:21+00:00,1364363497086349314,"World Bank's emergency cash for Lebanon may stop amid reports MPs queue-jumping for Covid vaccine, regional chief warns   Immoral https://t.co/Xzp4xX46LL #",billm9,0,no justice - just us. ⌛️,en
73,2021-02-23 23:56:15+00:00,1364363473841446915,UK thinktank calls for door-to-door Covid jabs to tackle vaccine disparities https://t.co/DLdEC6jlD8,Johnfrededdy,0,"John Edwards #FBPE,FBR #Progressive Alliance, 3.5%",en
74,2021-02-23 23:56:10+00:00,1364363452945489929,More Missourians now have their first dose of the COVID-19 vaccine after a mass vaccination clinic in Canton https://t.co/GnxbiRhRwY,Jim_WGEM,0,Jim Roberts,en
75,2021-02-23 23:56:03+00:00,1364363424621297664,"@mstone1104 I had my first - Pfizer last Monday. Had soreness at the injection site for a day and then felt extra tired on Thursday (is it the vaccine or is it February in NY?)
I’ve been advised to plan on being down &amp; out the day after my second.  Beats covid!",CoronaWLyme,1,✌️my❤️name☮️is 🌼tricia🏝,en
76,2021-02-23 23:55:59+00:00,1364363407185608711,I hear dem dey come do a short welcome ceremony give the COVID 19 vaccines wey arrive for Ghana. Eee be true?,TweeterGod_,13,Pi Coin Expert💭,en
77,2021-02-23 23:55:51+00:00,1364363374541213697,"The growing evidence that the COVID-19 vaccines can reduce transmission, explained - Vox https://t.co/iRVBaq6PHs",torchnet,1,TORCH,en
78,2021-02-23 23:55:44+00:00,1364363344220684293,"@Travisdhanraj @Sflecce This is to deflect the fact that this government has abdicated responsibility for distributing the Covid vaccine. Like everything this government does, this tweet is hasty and reflects the “fly by the seat of your pants” way they run this province. It just makes them look worse.",StGeorgeCross17,7,M. D’Amato,en
79,2021-02-23 23:55:42+00:00,1364363334003216384,FDA: COVID Vaccine Variants Won’t Need Lengthy Testing https://t.co/z14MtWYkD9,WebProNews,1,WPN,en
80,2021-02-23 23:55:41+00:00,1364363333269250051,"EN translation of the title from Italy: “Does the Covid 19 vaccine make you gay? You wish! Unfortunately, science does not work miracles.” https://t.co/mOHUFwBHtL",priscilagural,1,Cheryl de Boissiere,en
81,2021-02-23 23:55:37+00:00,1364363315808522243,Woman Dies Immediately After Getting COVID-19 Vaccine in Virginia https://t.co/j2olGzMS77,omarlina1,0,Lina,en
82,2021-02-23 23:55:29+00:00,1364363280160972800,"アストラゼネカのワクチンの副作用が他と比べて強いとしたら、緊急使用等の手続きはできないのじゃないかな。いずれにしても人間の細胞にとって、完全に安全とは言えない。

AstraZeneca-Oxford Covid Vaccines Going Unused in Germany as EU Lags UK, US - Bloomberg https://t.co/eKhsQOP30m",godmother6,0,godmother,ja
83,2021-02-23 23:55:27+00:00,1364363271231459329,"Post editor Melissa Evans will be on KPCC today at about 5:15 p.m. talking about this story &amp; how some dockworkers are being allowed to get the COVID-19 vaccine thanks to new rules that classify them as food workers. 
Tune in here: https://t.co/kRvSZtX1rb https://t.co/HvqVdORo4b",LongBeachPost,2,Long Beach Post,en
84,2021-02-23 23:55:17+00:00,1364363231351963649,"@GovParsonMO Why are major metro folk getting Covid-19 vaccine in Sedalia, Eldon, Carthage? Can’t get in KC and rural areas aren’t using it. It’s your system. Fix it.",KCDBrum,0,Dick Brummel,en
85,2021-02-23 23:55:17+00:00,1364363230831734785,COVID research updates: Viral variant is less susceptible to a COVID vaccine’s effects https://t.co/WzmfRkQ6yU,Esmuygrande,0,秀,en
86,2021-02-23 23:55:15+00:00,1364363221566705669,"COVID has benefited from science with answers like proning, oxygen, convalescent sera, banlamivimab, steroids and multiple vaccines.

Advocacy for HCQ keeps piling on testimonials, partners, and unsupported stories (not science).

#AMANAC @AmerMedicalAssn",tcymet,2,Tyler Cymet DO FACP,en
87,2021-02-23 23:55:14+00:00,1364363217267482625,"I was glad to join our community's leaders at the new @FEMA COVID-19 Mass Vaccination Site at NRG Park, which started administering vaccines today.

This federally funded, state-managed, locally executed project is a vital partnership to serve our community. https://t.co/3Ew6wQ3pHQ",RepFletcher,63,Rep. Lizzie Fletcher,en
88,2021-02-23 23:55:12+00:00,1364363207658340357,"Take legal action against your workplace if they try to coerce you into an experimental unlicensed liability free medical procedure that has not been proven safe or effective.

#YouHaveRights
#Covid19 
#CovidVaccine

 https://t.co/PmOMh5Oror",Athene18,1,Athena,en
89,2021-02-23 23:55:05+00:00,1364363179262943232,"Welcome Ss into the school building for the 1st time in a year ✅ 
Set up my office ✅ 
Covid vaccine dose 1 ✅ https://t.co/3K0vIm9YJY",smiller_educ8or,15,Stephanie Miller,en
90,2021-02-23 23:55:03+00:00,1364363170878431234,Dr. Henry calls COVID-19 vaccine impacts ‘remarkable’ https://t.co/yB3gJge6lV https://t.co/oSldRs9U4o,VernonMattersca,0,Vernon Matters,en
91,2021-02-23 23:55:02+00:00,1364363169641226240,"Even if you've had COVID-19, you still need to get vaccinated. Be sure to register for the vaccine when it's your turn. https://t.co/mLsJdGRasS",texashospitals,5,Texas Hospital Association 🏥,en
92,2021-02-23 23:55:02+00:00,1364363168135475203,"📢Register now for the COVID-19 vaccine online at https://t.co/qLi5Ac6lCp or by calling 1-855-600-3453
➡️ Registration is quick
➡️ Get notified when the vaccine is available
➡️ Complete your personal profile
➡️ Keep an eye out for updates via text, email, or phone calls https://t.co/ScJ7ntme9Q",cabq,14,City of Albuquerque,en
93,2021-02-23 23:55:00+00:00,1364363158215823362,"While it's still important to catch up with your routine vaccinations, those eligible for a COVID shot may want to wait until after they get it, says Dr. Jon Hallberg, because you can’t get one within two weeks of getting another kind of vaccine.
https://t.co/IxM3OnRbPI",MPRnews,2,MPR News,en
94,2021-02-23 23:54:56+00:00,1364363143875420160,"Have you scheduled your COVID-19 vaccine appointment? Protect yourself &amp; your loved ones by getting the COVID-19 vaccine. #SleeveUp for a future safe from COVID19. 

Call your local health clinic, 907 852 9156 or e-mail covidvaccine@arcticslope.org to make an appointment. https://t.co/ceucVAfv5X",VOICE_Arctic,1,Voice of the Arctic Iñupiat,en
95,2021-02-23 23:54:55+00:00,1364363139605819392,Anyone 75 and older can get COVID-19 vaccine; 34 active cases in Fort McMurray https://t.co/1oCsxNYMrQ,FortMacToday,1,Fort McMurray Today,en
96,2021-02-23 23:54:49+00:00,1364363114876071936,"Hang on a minute...

❝ TGA bans Pfizer, AstraZeneca brand mentions in COVID-19 vaccine advertising ❞

How can that lead to “Informed Consent”?

More like “Kept-in-the-dark Consent”.

#auspol #COVIDVaccination",MikeFitzAU,9,💧Mike Fitzsimon,en
97,2021-02-23 23:54:48+00:00,1364363108232396800,"@jbarro Is it just me or are some of the COVID doomers starting to seem just as fact free as flat-earthers and anti-vaxxers? It's almost like they don't want the vaccine to work &amp; want to persuade others they shouldn't want it to either. Stay home forever, lockdowns forever, 47 masks,etc",patriot79999,9,patriot79999,en
98,2021-02-23 23:54:46+00:00,1364363100250587141,I understand the excitement and relief at getting your COVID vaccines but please remember you can still transmit the virus to others &amp; maybe still catch it yourself. We must continue to #WearAMask !! don’t let your guard down now - we have come too far to stop now. #WeHaveMS https://t.co/3baQhXNjPK,lkay54,3,Laura Kolaczkowski 😷😷😷😷,en
99,2021-02-23 23:54:45+00:00,1364363096446414849,"Worried about which @covid-19 vaccine you may get, don’t be. https://t.co/7qums0Z1B7",DavidGlusman,0,David Glusman,en
100,2021-02-23 23:54:37+00:00,1364363062954897416,"@garethmoorehull @ainsworth26 @Melissa5857 @BorisJohnson And I think if it's ok to be terrified of Covid then its ok to be cautious about a new vaccine. I'd like to see if they all make it through winter alive, or without turning into zombies but I'm fairly young and fairly healthy so can afford to wait.",DoctaBeak,0,Dr Beak 🖤,en
101,2021-02-23 23:54:36+00:00,1364363057808486402,@UFroggy Get the vaccine for the same reason you get the annual flu shot. You get some efficacy. Much is yet to be known. Long term side effects won't be know for years. Covid is deadly. I will take my chances. Dying is a permanent condition.,Ray_Miller_007,1,Ray_Miller_007 : Shaken not Stirred,en
102,2021-02-23 23:54:32+00:00,1364363041245192194,"@Reuters The reasons why you shouldn't worry about COVID-19 vaccines and how to go back to life the way it was.
https://t.co/P9V64P3sXQ",TommyAd67832402,3,Tommy Adam,en
103,2021-02-23 23:54:26+00:00,1364363016951709702,@blossomingabyss Herd immunity will never happen. Dems and Biden giving more Covid relief money to Blue states then Red states. Biden and Dems are trying to get revenge against Trump Supporters I guess. So even if you want Covid Vaccine or be tested you will not get one in a Red State.,deplorable111,1,Linda sedlack,en
104,2021-02-23 23:54:21+00:00,1364362994440880138,@Truthfairy15 The vaccine doesn't stop you catching or transmitting covid.,Phill_Sterling,1,Phillip Sterling,en
105,2021-02-23 23:54:19+00:00,1364362988283523073,@WHCOVIDResponse Are we testing post-vaccine to determine any level of COVID carried by vaccinated individuals?  I’ve had both vaccines.  We need to know whether vaccinated folks can transmit COVID.  #COVIDAnswers,Nevergopagain,0,Terri,en
106,2021-02-23 23:54:09+00:00,1364362946265014272,"#BREAKING Queensland has recorded its 4⃣4⃣th day of no locally acquired COVID-19 cases.

*527 - Vaccine doses

#covid19qld

*Source - https://t.co/7ZbRLVQ5LZ https://t.co/CgjJeCmWJ2",BigBadDenis,1,💉💉💉 Denis - The COVID info guy -,en
107,2021-02-23 23:54:08+00:00,1364362942444171264,#BREAKING A doctor has been stood down after two elderly people were given 4 times the correct amount of #COVID-19 vaccine | @Stela_Todorovic https://t.co/mbSlUzL8lP,10NewsFirst,18,10 News First,en
