,Datetime,Tweet Id,Text,Username,Like Count,Display Name,Language
45,2021-02-12 23:57:31+00:00,1360377526208532482,getting my first covid vaccine...kinda nervous https://t.co/qI4ZSihzAZ,realitybysteph,19,reality steph🌹,en
46,2021-02-12 23:57:28+00:00,1360377515408297985,"USA TODAY: US has purchased enough vaccine for whole country: Latest COVID-19 updates

https://t.co/ibj6SM11zq",deesbarbara,0,barbaradees,en
47,2021-02-12 23:57:22+00:00,1360377490234089472,"@Shadowlion1151 @NetHistorian @CrabsAndScience I'm not saying this would completely change someone's minds about vaccines. But it validates those who are already skeptical about the covid vaccine, and may shift those on the fence",mechchris10,1,Chris 💙,en
48,2021-02-12 23:57:20+00:00,1360377480142610434,"Today:

My dad got his first dose of the Covid-19 vaccine

I booked a friend’s mom’s vaccine for tomorrow

Saved a woman from getting a parking ticket

Had a great day at work

Will have pizza for dinner

In conclusion, my day was https://t.co/KpSYUVif0U",JMsOnlyDimple,5,Jimin⁷s Only Dimple 💜,en
49,2021-02-12 23:57:19+00:00,1360377473842708480,"https://t.co/JUuUWrGAeA Inc on Wednesday offered to help with the United States' efforts involving the COVID-19 vaccine, according to a letter addressed to President Joe Biden.  The world's largest online retailer has an agreement with a healthcare provider to administer vacc..."" https://t.co/hVGi8rbz0g",SteveTN,0,Steve Anderson,en
50,2021-02-12 23:57:17+00:00,1360377465542213632,"This would be a game changer! 

💉 😷 

Application for one-dose Covid vaccine on the way - EMA https://t.co/ooQDamSRBf",CianSOBrien,5,Cian O'Brien,en
51,2021-02-12 23:57:12+00:00,1360377445715763200,"Why are lines so long at Tampa's University Mall COVID-19 vaccine site?

#8OnYourSide's @WFLAMahsa investigates: https://t.co/CpUp1Dbml3",WFLA,0,WFLA NEWS,en
52,2021-02-12 23:57:11+00:00,1360377441156534273,"What's the plan to get NYC seniors (with no Internet, who have disabilities, who live alone) scheduled for #COVIDVaccine??

@NYCHA 
@NYGovCuomo 
@NYCHealthSystem 
@nycshotslots 
@ny_covid 
@CNN?",TeeWhyEllEEEare,0,Tyler Hawkins,en
53,2021-02-12 23:57:10+00:00,1360377438824456195,Elderly housebound patient told to 'suck it up' over covid vaccine delay https://t.co/CJ6BDtRCpA,electricblueuk,1,Gill Sewell,en
54,2021-02-12 23:57:10+00:00,1360377436626632710,@nytdavidbrooks I am a teacher who is very willing to take the vaccine! I have been teaching face to face and with remote students since September 8 in Vt. We have not been offered the vaccine! Why not? We have Covid  cases every week in our schools!,JdLear,0,Roxane Johnson De Lear,en
55,2021-02-12 23:57:09+00:00,1360377435808813056,NYC pharmacies begin offering COVID vaccine to seniors 65 and older https://t.co/OHOcV37NfX,NgospelMedia,0,Nectes Gospel Media (NgospelMedia),en
56,2021-02-12 23:57:05+00:00,1360377415906717698,"@DrJudyStone @TheFebrileMuse CDC says: ""...administered alone, with a minimum interval of 14 days before or after administration of other vaccines. This recommendation is *based on the lack of data* on the safety and efficacy of mRNA COVID-19 vaccines
administered simultaneously with other vaccines.""",MatthewWynia,0,Matthew Wynia,en
57,2021-02-12 23:56:42+00:00,1360377320209592324,Governor touts vaccine progress but says there's chance COVID-19 becomes endemic https://t.co/SU5CvAqhRs,WMUR9_Politics,1,WMUR Politics,en
58,2021-02-12 23:56:34+00:00,1360377288810897411,How COVID-19 ‘Vaccines’ May Destroy the Lives of Millions! - Judy Mikovits | Dr. Mercola Must Video | Health | Before It's News https://t.co/DWUXpGRo2h,heathersky,0,Christine Wasankari,en
59,2021-02-12 23:56:29+00:00,1360377267537469441,Elton John and Michael Caine star in NHS Covid vaccine ad https://t.co/zMEQTgntVI via @YouTube BRILLIANT! @RSPH_artshealth @RSPH_PPH @R_S_P_H @NHSConfed,PaulCamic,2,Prof Paul Camic,en
60,2021-02-12 23:56:27+00:00,1360377259731918848,"TVHS to hold walk-in COVID-19 vaccine clinic for enrolled Veterans 55+
https://t.co/LP0omBhE5r",NC5,7,NewsChannel 5,en
61,2021-02-12 23:56:20+00:00,1360377226328477698,"Singapore’s 3 COVID-19 Vaccines – And Is One Better Than The Others? https://t.co/akE9ehFHbY via @YouTube 
Singapore’s 3 COVID-19 Vaccines – And Is One Better Than The Others?",KremserMariana1,0,Kremser Mariana,en
62,2021-02-12 23:56:19+00:00,1360377225778978820,#everoneneedstoknow #covidvaccine  https://t.co/z03nYHAXii,cb64833728,0,cb,und
63,2021-02-12 23:56:12+00:00,1360377192941772801,"I wish they would prioritize teachers receiving the vaccine. 
CDC says schools in low COVID-19-transmission areas can fully reopen with mask-wearing, mitigation https://t.co/nhAOHEhcZb",GaleTStrong,2,Gale Turner Strong,en
64,2021-02-12 23:56:10+00:00,1360377185085886468,"Why people are afraid of the covid vaccine [Yahoo]
https://t.co/JiqEyDjK2Y",ROJNAME_english,0,Rojname News English,en
65,2021-02-12 23:56:10+00:00,1360377184762925061,"No, COVID-19 vaccine patients are not being injected with a microchip https://t.co/9gzCjqlLWx",KTABTV,0,KTAB News,en
66,2021-02-12 23:56:06+00:00,1360377170116423683,"My head hurts every time I am exposed to the underbelly of the Twitterverse where EVEN NOW post-January 6th disgusting MAGAts are still around, singing Trump’s praises, spreading hoaxes, lying &amp; crediting Trump with everything from the covid vaccine to Brady’s Super Bowl win 🤢",aditinfinite,7,Dr.Aditi,en
67,2021-02-12 23:56:06+00:00,1360377169021526016,"Sailors of the Dwight D. Eisenhower CSG will receive their COVID-19 vaccines this weekend, just days ahead of a second deployment in the past year. About 80 percent of the strike group, or about 5,000 sailors, have accepted an offer to be vaccinated.
https://t.co/w4ydhyBdox",ryankakiuchan,0,Ryan Chan 陳家翹,en
68,2021-02-12 23:56:06+00:00,1360377167687733249,@DOHgovph Usec. Vergeire:  Walang transmission blocking component laban sa COVID-19 ang COVID-19 vaccine. https://t.co/Jl7zdrja0g,dzbb,0,DZBB Super Radyo,en
69,2021-02-12 23:56:04+00:00,1360377162273075207,"@SpillerOfTea Every time that I read news about the UK having some success in the battle against covid (now with vaccine), the next fay there is some government or media proposal to dash that victory and snatch defeat instead.",petitlarcenous,4,JustaWoman,en
70,2021-02-12 23:56:04+00:00,1360377161316773894,"Walgreens stores across Wisconsin stand supplied with 18,000 doses of Moderna's COVID-19 vaccine https://t.co/leZjeFTqDj",WFRVLocal5,4,WFRV Local 5,en
71,2021-02-12 23:56:00+00:00,1360377142807322625,I got my first shot of covid-19 vaccine yesterday ✨✨ feeling alright so far https://t.co/dH6xikGltP,ale_chilichips,0,Ale✨✨Eris & Sevika's professional simp,en
72,2021-02-12 23:55:45+00:00,1360377083654938624,"Why isn't the mainstream media reporting on this?

653 Deaths + 12,044 Other Injuries Reported Following COVID Vaccine, Latest CDC Data Show https://t.co/P8XT24NvUM

Uncensored COVID-19 News
https://t.co/uGj6J9T0Az

Sunfellow on COVID-19
https://t.co/oab2ynkaRg",sunfellow,0,sunfellow,en
73,2021-02-12 23:55:40+00:00,1360377060091453443,"New post at Amherst Indy: Council Supports Prioritizing Teachers For Covid-19 Vaccine https://t.co/Q4O16cuAmY

Following the emotional Schoo",AmherstIndy,0,AmherstIndy,en
74,2021-02-12 23:55:34+00:00,1360377035764465673,"@celliottability  Please provide an update on anything that may be happening with regard to allowing the OSCE to go through. We need healthcare professionals like pharmacist moving forward, especially in times like these where government is looking to us to provide COVID vaccines",jakenRx,2,Jake Roddy,en
75,2021-02-12 23:55:31+00:00,1360377024263708672,(i got the first dose of the covid vaccine),lovdays_,0,cori 🌻,en
76,2021-02-12 23:55:21+00:00,1360376981615878146,"With all this crap about covid-19 vaccines, one wonders if the govt really intends to vaccinate the population or just govt officials, soldiers, police, and their kin.

Tapos mamatay na lahat tayong ordinaryong tao.

Yun Naman bukang bibig ng Panggulo diba?
🤔 https://t.co/LaekiFUWPr",3r1cv177ar,2,Raptor 🇵🇭☀️,en
77,2021-02-12 23:55:20+00:00,1360376978235293696,@elizabeth2nan @MollyJongFast Read yesterday that if you have already had covid you will only need one injection instead of two. Read elsewhere that its best to wait 3 months after you have covid before you have the vaccine.,NesdaleClare,0,Clare Nesdale,en
78,2021-02-12 23:55:20+00:00,1360376975920160770,SCMP Explains: What's the difference between the major Covid-19 vaccines? https://t.co/Cu3Cm1pULE via @YouTube SCMP Explains: What's the difference between the major Covid-19 vaccines?,KremserMariana1,0,Kremser Mariana,en
79,2021-02-12 23:55:19+00:00,1360376973248192512,"@corinhoggard @ABC30 How are those Covid Vaccine numbers doing, Clovis Unified?",clovis_ben,0,Ben Clovis (he/him),en
80,2021-02-12 23:55:14+00:00,1360376951370878976,"@Pixil8 @PoshDOSHy @ianrweeks @justine_heaton @ProfKarolSikora How do they know antibodies “fade after a while”? There’s never been any immunity testing to support that theory.
I had Covid early 2020 but my husband didn’t catch it, neither did anyone I had mixed with beforehand. 
I agree the vaccine should be a matter of choice.",MadyWaterer,1,maddie,en
81,2021-02-12 23:55:12+00:00,1360376943842107397,"@3llie1606 i had the vaccine while having covid and i had at the same time i didn’t realise, made me so unwell, is awful aint it🤣🤣",ca_aitlin,0,Caitlin✨,en
82,2021-02-12 23:55:08+00:00,1360376924535545857,Fauci Demands America Use Children as Human Guinea Pigs for Covid Vaccine Experiments https://t.co/WEOnqxrnBl,VickiLa51069468,0,Vicki Lang,en
83,2021-02-12 23:55:01+00:00,1360376897620770816,"@bfgcpw @CorrinSweets @j_mcelroy Listen man, COVID has been awful but it IS getting better. As someone who works at VGH, I can tell you the stress on the hospital and on the system is improving. Vaccines are coming, cases are decreasing GLOBALLY. This is the home stretch, not the opening act for 3K/day by March",BoestMode,0,BoestMode,en
84,2021-02-12 23:55:00+00:00,1360376891958558723,So President Biden says he has opened enough doses of the covid vaccine for everyone to get a shot. He can save our money and reduce the order. Im not taking the shot.,RodEccles,0,El Rod,en
85,2021-02-12 23:54:52+00:00,1360376857695293440,"Florida has not prioritized teachers for COVID vaccines, but 27 other states have | Florida Phoenix https://t.co/qgo144PrFM",jedi_kathy,0,JediKathy☮️💕🩺💉,en
86,2021-02-12 23:54:50+00:00,1360376849185058817,Got my second Covid vaccine today and finally got a Costco membership. #adulting,jenbekas_,2,JEN☀️☘️,en
87,2021-02-12 23:54:50+00:00,1360376849109553154,.@MarkJGolding @JamaicaPNP @themohwgovjm @OPMJamaica @AndrewHolnessJM do something proactive for Jamaicans’ health &amp; security. Engage Russia about their very effective (91.6%) covid-19 vaccine. The richer countries have already created a vaccine shortage. Sputnik V is EFFECTIVE,KhoriAnderson,0,Khori Anderson,en
88,2021-02-12 23:54:50+00:00,1360376849046593549,"Thanks Mark - strong partnership between social scientists and government will ensure the most effective communication and messaging on the COVID vaccines, especially for many of the harder to reach and vulnerable groups. @COSSI_Vaccine @NCIRS @UniMelbMDHS @TheDohertyInst @WCVID https://t.co/zgfSBLSwfS",DanchinMargie,20,A/Prof Margie Danchin,en
89,2021-02-12 23:54:38+00:00,1360376799264444419,"@scumcherub @semperdiced The summer, he refused to purchase 500M vaccines. So now, we are way behind. He also called it a hoax and wanted the vaccines to be available before the election to take credit for a vaccine to a virus he called a hoaxThis put Congress behind almost 9 more mnths for covid relief",LindsayClemmens,1,my3🐝🐝🐝🌊🌊,en
90,2021-02-12 23:54:32+00:00,1360376773964419073,Will you be accepting the covid vaccine ?   #COVID19 #vaccine #CoronaVaccine #Covid19UK #gov #Scotland #uk,StevenCmpb,0,55teven Campbell,en
91,2021-02-12 23:54:27+00:00,1360376755404611591,"Congrats to 1st year fellow at @ColumbiaCardio @EDriggin on leading this health policy statement in @JACCJournals on COVID-19 vaccine prioritization for patients with ❤️ disease!! #WIC @DrMarthaGulati @amorrismd 

https://t.co/0qENmxA5Y9 https://t.co/XpRpZOhCIl",ersied727,3,"Silia DeFilippis, MD",en
92,2021-02-12 23:54:24+00:00,1360376743278899201,Getting the Covid vaccine today 🤘🏻,MatttyIce2,1,Matt,en
93,2021-02-12 23:54:14+00:00,1360376698466824194,"If you know anyone in the Bay Area 65+ still looking for a vaccine appt, I am seeing 20+ appts available at Oakland Coliseum on Feb 15th via https://t.co/g12vpqh5JY 

(they announced it would open Feb 16th, must be a soft opening)

#covid #vaccine @ca_covid",jessieay,7,Jessie A. Young,en
94,2021-02-12 23:54:13+00:00,1360376695593652229,"Ang tannoooongg?  Bakit sa Wuhan na dati'y epicenter ng Covid19,   e Covid free na???  At bakit ang sinovac na dine discriminate nila,  e walang nababalitang serious side effects o death kesa sa vaccine na ipinagyayabang nila???  SAAGGGOOOOTTT!!! https://t.co/Ibw9OqFepQ",GeleraRonald,0,Naldge,tl
95,2021-02-12 23:54:09+00:00,1360376680511135748,"@JayFreedomTO @pink_lady56 @AlexpiersonAMP @ezralevant @NicoleArbour @MzDymplzzV @carlyweeks @CanAditude @MarkFriesen08 @hollandcourtney @brianlilley @ACTBrigitte @richard680news @MelNakhavoly @meldug @rogerfpetersen I actually did some research today via CDC... the “vaccine” if you can really call it that by definition, does NOT “change” you actual DNA.

It introduces a man made Messenger RNA that instructs your cells to produce spiked protein which causes an immune response similar to covid",PatriotCzar,2,🇺🇸Mostly Peaceful PatriotCzar ⚓️,en
96,2021-02-12 23:54:08+00:00,1360376675138228225,"ROANOKE, Va. (AP) - The Virginia Department of Health began moving all of the local health districts’ waiting lists into a central system on Friday, meaning residents won’t be able to preregister for the COVID-19 vaccine this weekend.  Read more...

https://t.co/pThwY3lyf0 https://t.co/RVS7UJiX2I",Newsenm,0,ENM News,en
97,2021-02-12 23:54:07+00:00,1360376668968394752,"Give your Business a COVID Vaccine- XMicrobe is a Revolutionary industry-leading, EPA Registered Hypergreen disinfectant and preservative protectant coating. Here's how it kills COVID-19 for your place of business: https://t.co/kiDk7ywLSo #AntiCOVIDCleaning #CleanUpCOVID19 https://t.co/LJAabBl0Ml",NW_Microbe_Free,0,NW Microbe Free Solutions,en
98,2021-02-12 23:53:56+00:00,1360376624135348224,"@SteveTVNews @MollyShenKOMO @komonews 
Is it standard to have to complete a financial form before getting Covid vaccine? https://t.co/Arqoi3mYzZ",00a03d,1,Carol,en
99,2021-02-12 23:53:53+00:00,1360376611997114372,"@Johnnycash551 @ellsmr19 Nurses got a 3 yr inflation beating pay rise. The NHS is getting more money than ever, again more than inflation (passed by law). Free school meals (in the hols) is all about how to get the food to the children in the best way. Covid - some bad decisions but some great. Vaccines!",agw1437,1,A.G.W. 🇬🇧,en
100,2021-02-12 23:53:53+00:00,1360376610185216003,@gradydoctor @WakeForest @wakehealth The pleasure is all mine! Now I have to go back and watch your grand rounds recording. I missed your talks yesterday because I was out delivering covid vaccine to our homebound patients.,mia_geri28,5,"Mia Yang, MD MS",en
101,2021-02-12 23:53:52+00:00,1360376606045396993,"Russia's Sputnik V Covid-19 Vaccine 90% Effective, Analysis Shows https://t.co/fjLlys2UYj via @YouTube 
Russia's Sputnik V Covid-19 Vaccine 90% Effective",KremserMariana1,0,Kremser Mariana,da
102,2021-02-12 23:53:51+00:00,1360376602530623488,"Have you ever had Dengue fever or Zika? No? Well, you don't want to. It's worse than #COVID, yet there's no vaccine.

#onpoli #cdnpoli

https://t.co/tZ5o9ZtC2g",JackDaw89302197,0,Jack Dawson 007,en
103,2021-02-12 23:53:48+00:00,1360376590581051395,"Your shot at getting the Covid-19 vaccine is about to get easier. @OCFLMayor has been on the phone with @VP and White House staff talking about pandemic transparency. On @WFTV at 6pm, he explained why we should soon see increased distribution and where. https://t.co/n3aM0TkU4F",LaurenSeabrook_,13,Lauren Seabrook,en
104,2021-02-12 23:53:41+00:00,1360376559459205121,"Q for those who've had covid do they get two vaccine doses
DBH - jury is still out. We've seen some who've had covid  get nice booster from 2nd dose but may not be a priority when there is a shortage of vaccine. Intend everyone get 2 doses at this time
#covid19 #bcpoli  @news1130",LizaYuzda,2,LizaYuzda,en
105,2021-02-12 23:53:40+00:00,1360376558549098498,@NinjaKatiee I had the moderna vaccine and the second one kicked my ass. It only last for 24 hours but it was awful. Better than Covid though!,CriddleAlex,0,Alex Criddle,en
106,2021-02-12 23:53:40+00:00,1360376558091980802,"Teachers at a Los Angeles private school got Covid-19 vaccines -- even though they weren't eligible under county guidelines
https://t.co/RDHOOSIpP7",kstreet111,2,K.Street1111 SOS America,en
